"TUP",02/07/2017,7,"Soul Shaker","D","TuP",11/12/2016,"D",4.00,"fst","H",50.00,"","",22,38,0,"F","F"
"TUP",02/07/2017,7,"Great Selection","D","TuP",12/10/2016,"D",4.00,"fst","H",49.40,"","",6,33,0,"F","F"
"TUP",02/07/2017,7,"Great Selection","D","TuP",11/18/2016,"D",5.00,"fst","H",103.40,"","",13,16,0,"F","F"
"TUP",02/07/2017,7,"Feel the Charge","D","TuP",01/18/2017,"D",5.00,"fst","H",101.40,"","",16,39,0,"F","F"
"TUP",02/07/2017,7,"Feel the Charge","D","TuP",12/27/2016,"D",4.00,"fst","H",48.60,"","",15,44,0,"F","F"
"TUP",02/07/2017,7,"Feel the Charge","D","SA",11/14/2016,"D",5.00,"fst","H",101.00,"","",9,34,0,"F","F"
"TUP",02/07/2017,7,"Right to Glory","D","TuP",01/17/2017,"D",4.00,"fst","H",51.00,"","",35,38,0,"F","F"
"TUP",02/07/2017,7,"Right to Glory","D","TuP",11/13/2016,"D",5.00,"fst","H",101.80,"","",14,25,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",01/27/2017,"D",5.00,"fst","H",100.80,"","",4,31,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",12/26/2016,"D",4.00,"fst","H",47.80,"","",2,2,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",12/06/2016,"D",4.00,"fst","H",49.60,"","",11,18,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",11/20/2016,"D",3.00,"fst","H",36.80,"","",5,14,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",11/16/2016,"D",3.00,"fst","H",36.60,"","",2,6,0,"F","F"
"TUP",02/07/2017,7,"Watdifrenzdzitmake","D","TuP",11/09/2016,"D",3.00,"fst","H",36.80,"","",9,19,0,"F","F"
"TUP",02/07/2017,8,"Ranger School","D","TuP",12/05/2016,"D",4.00,"fst","H",49.60,"","",19,32,0,"F","F"
"TUP",02/07/2017,8,"On the Turn","D","TuP",01/18/2017,"D",4.00,"fst","H",47.60,"","",9,40,0,"F","F"
"TUP",02/07/2017,8,"Traweek","D","TuP",12/19/2016,"D",4.00,"fst","H",48.20,"","",6,24,0,"F","F"
"TUP",02/07/2017,8,"Traweek","D","TuP",12/12/2016,"D",4.00,"fst","H",49.80,"","",16,26,0,"F","F"
"TUP",02/07/2017,8,"Traweek","D","TuP",12/04/2016,"D",4.00,"fst","H",48.20,"","",10,30,0,"F","F"
"TUP",02/07/2017,8,"Corsa Di Cavalli","D","TuP",02/01/2017,"D",4.00,"fst","H",52.60,"","",26,27,0,"F","F"
